Country Name,Commercial service exports (current US$),Commercial service imports (current US$),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Insurance and financial services (% of commercial service imports),Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Transport services (% of commercial service exports),Transport services (% of commercial service imports),Travel services (% of commercial service exports),Travel services (% of commercial service imports)
Montenegro,-0.13264050351754927,-0.18009392033105656,-0.9592702709126705,0.6579819775466856,-0.8207069373467123,-0.1983739272786832,-0.3065082964641055,-0.11416586188820775,-0.5179206559858331,-0.7526782498706854,-0.6033646772464103,5.676078104133537,-0.5116332063922051,-0.32943621361771697,-0.5256697125449671,-0.5192843031423632,-0.7795422754418292,1.5357003201833686,-0.1627451979220892,-0.3043040334433575,-0.12720719513170606,-0.7529976821441715,-0.3635191430633399,-0.7307573139476302,4.999663770948748,-0.5250619905810955,-0.5671648854738109,-0.3845630811559443,-0.4870685894149042,-0.6740954598326006,0.9570573034243288,0.06848220287565425,0.05804632670003277,0.8051268810290894,1.0096193516014378,-1.304608620531649
Morocco,-0.13261101997852218,-0.1800809035020493,0.12523480396105258,-0.6211515410401738,-0.6620434125680984,-0.19834752982811546,-0.29205581216455334,-0.11263002224944935,-0.2249537961281836,0.7746470812335705,-0.7785638199658999,-0.16352660782391382,0.05104234904098811,-0.013634478872845097,-0.07276880456819185,-0.17077568128600248,-0.03120497154077216,-0.8694394839632559,-0.16268656449273194,-0.280328962775785,-0.1125979543324444,0.13484260371211104,0.641738233659583,-0.6218314643739544,0.34638330006461593,-0.18369923697370805,0.39350410168653915,-0.21517187731869955,-0.43109587325253507,0.16217965551794314,-0.8767416006385849,0.0800766308248072,-0.0601601810085006,0.8368428937629949,0.09161264975690704,0.07908273409798218
Mozambique,-0.1326422075554761,-0.18009062538813966,-1.4100428881089013,1.410820507250961,1.4516232771617579,-0.19836994744886655,-0.30431065296791365,-0.11416586188820775,-0.39240897262818825,-0.5507618064991484,-0.34099245778268794,-0.4042965541542054,-0.3266206210960967,-0.3753626528497903,1.093412328608217,1.014877759907208,0.5069754357954357,0.15829979542855444,-0.1627393253841567,-0.3019088803327379,-0.12761678363554774,0.6371912689224575,-0.9614382652905896,-0.23075734397916084,-0.5780212199801144,-0.43323818221963073,-0.5406802355757458,0.4441238363233942,2.057808413764967,0.3160014781155106,0.816500645219876,0.5923211746207017,3.327937922726208,-0.6132305875703901,-0.6475140267598306,-1.6405909463160369
Myanmar,-0.13263252055509772,-0.18008924857678935,1.1108529842229358,0.8224714731230961,-0.9740131272220374,-0.19835778327675227,-0.29758446958204327,-0.1039522573346889,-0.5048412025537484,-0.9105589206388329,2.141403713254313,-0.4622096997095458,-0.4890692665310618,-0.37926990738130756,-0.10508575971980799,-0.4384639378044613,-0.719838203421603,1.661353467302093,-0.16272597547485673,-0.2964575692254587,-0.12735285097935803,-0.5336086175677788,-1.3369688071680907,3.302464562224924,-0.612082115924307,-0.5689510555163952,-0.5538819031457048,-0.011228172763221397,-0.4782086774942381,-1.1637474614172123,2.4670008239496966,-0.2849923312983868,-1.0492433482982169,0.8744507812367011,-0.14261036336374033,-1.5035032601839924
Namibia,-0.13264266276353884,-0.18009420832643663,-0.28431792686840474,1.0885918300300257,-0.2400856633809921,-0.19836998796541258,-0.30452169949707475,-0.11416586188820775,-0.20064620853865575,-0.8970386340585118,0.0141077668652815,-0.4640835057178575,-0.5107868451557133,-0.38523713830349937,-0.44364136971874185,2.288031457151545,-0.13933892113810156,1.1287935291838378,-0.1627411668355084,-0.3029060028010372,-0.12782324958054467,-0.3227700015110034,-1.8135423071964574,-1.0660800698829695,-0.5158665828463411,-0.2628618538311537,-0.40087128593749166,-0.02601368180871642,4.342180667872277,-0.5348711739445008,2.4875948482637087,0.7785228437362104,-0.2797472072473065,-0.6258181754413286,0.4569020585442239,-0.46010514976596567
Nauru,-0.1326438007687096,-0.18009510280935792,2.2273125557678197,-2.290320854986385,-0.6892696563456429,-0.19837434257328,-0.3067143632453388,-0.11416586188820775,-0.5001635438179416,-1.036501898109699,2.2995731971050706,-0.46509998601313374,0.05138950496684761,-0.39011677786845084,-0.5054271155080573,-0.43362517213323004,-0.7173685190914454,1.8031048617623806,-0.16274863685087845,-0.30570717789796453,-0.12782417215814412,-0.7817298192654821,1.8519906942477262,-1.253078956573144,0.0,-0.6511403955244465,-0.6568644350313594,-0.5050575619149549,-0.49465992335293146,-1.5491646067878067,-0.8333556127329098,0.9733726861847779,-0.6400341335428358,2.792860073169542,-1.3702306915258937,-0.17144444491758432
Nepal,-0.13264119995844192,-0.18009237941585324,0.6121532814159053,-1.2885161857583127,-0.5699392543738706,-0.19837346410089565,-0.3062472715483963,-0.11416586188820775,-0.5370717990254147,-1.597757826152865,-0.701964152467193,-0.1715698148749414,-0.507806543727781,-0.37303900019360564,6.237945630441312,-0.5207839569650837,-0.757155160463132,2.47706782942851,-0.1627336355201599,-0.29961751558454913,-0.12487288156200943,-0.4033499723591453,-2.484501744683589,0.11362905923715397,-0.502876719447771,-0.4791971861238334,-0.6500427541331064,7.6924894020194845,-0.4290402960713061,0.1234414153328763,2.7042213881927872,-0.556045057581221,-0.9952174913988445,0.3407786501591365,0.2295207106307187,1.3764311459218384
Netherlands,-0.13222777365155705,-0.17973675710715972,1.6595904284662983,2.1537317943195,-0.4096379266169601,-0.1977218585910639,0.04538460543800548,-0.09254071377046633,-0.3995194949490255,1.288089808838434,-0.6788275520127254,-0.28021556315648877,-0.3357014699724664,-0.26286101355156605,-0.4693605712978872,-0.3961107252690901,-0.610968238990109,-0.9376573639484785,-0.16196942340121204,0.00894845769805207,-0.09576212307825266,-0.5176662660897718,0.514956184576795,0.09672439142816977,-0.4446524073830012,-0.22959122167262572,-0.2872380031181879,-0.3343593353039219,-0.31144168231182107,0.43774367288859317,-0.9619730433585948,2.3670063704953823,0.01926314027552712,-1.0843824742418626,-1.441135340890298,-1.1060449648420163
New Caledonia,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.19837279005290265,-0.3058837186325228,-0.11416586188820775,-1.3235410755619998e-16,-0.8374517542751349,2.3379181466885424,-0.4752303642178933,0.0,1.1151273430981927e-16,-0.5271970502819283,-0.46488836837300734,-1.009710016205842,1.8374695820714841,-0.1627451550121043,-0.3044083579250035,-0.12782417215814412,1.0791251667921952e-16,1.5723295951452598,-0.8303915591170304,-0.6978123394820598,-2.509404064243826e-16,-7.831766527177669e-17,-0.4832880679159925,-0.48970710866340317,-1.5356596221223535,-0.5271311046928759,-0.2774735845783316,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
New Zealand,-0.13261196228723693,-0.18006956569525032,-0.22063800312022366,0.15575927163068207,0.7769941093667913,-0.1983379670024223,-0.2869059831176986,-0.1141224177674351,-0.21285104081755235,-0.29705059357128955,1.2854275965557396,-0.4285887864102288,-0.3261498722606376,-0.14931226838840408,-0.2645318448183282,-0.45993767751297987,-0.6414866419961737,0.8942281962781828,-0.16269682733511875,-0.284658323303478,-0.12734848851532177,-0.1583661725979344,0.19069094622109775,0.9986241802672912,-0.6154038492667264,-0.39124644988251955,-0.5974832141249612,-0.3133069833809849,-0.46743992213981195,-1.2419903757065522,0.7979366601878958,-0.5695246435870084,-0.5409147476465184,-0.7336325643734388,0.73420737742929,0.27616711947304295
Nicaragua,-0.13264161968967214,-0.18009383154806816,1.0389576098838673,-1.3429101260753467,0.8511452956009152,-0.19836950084602967,-0.30543429951845685,0.2771814422320416,-1.3235410755619998e-16,0.3630864192026917,-0.7906349126684763,0.0,3.2167450843000314,1.1151273430981927e-16,-0.5182122132991477,1.159409522491695e-16,-1.00090206768833,0.4376524101075857,-0.16274038219578463,-0.3035074695511142,-0.116394422474689,1.0791251667921952e-16,-1.025565080965163,-0.4657485202766517,0.0,5.565187718642442,-7.831766527177669e-17,-0.2483151331936992,0.0,-0.4582979577676891,1.5291698319553477,1.0030637924909958,-1.13430067524356,1.1500878334666291,-0.043024355751011205,-0.139023655343613
Niger,-0.13264342423728306,-0.18009341323538364,0.4586950874792108,-0.616978574989627,-1.0693909864674396,-0.1983733186096622,-0.3063805239755063,-0.11416586188820775,-0.09475836356218431,-0.9540076675476415,-0.8439750468409234,-0.4600103746608308,-0.5128360285537228,-0.28291962228866285,-0.5271060675439687,3.384104935401344,-1.003256734098306,1.9643033695740204,-0.1627451709500987,-0.30437567132358645,-0.12414792722847096,-0.347623208391346,-1.1440139419113213,1.0682924581278612,0.29084539786823227,-0.45743731131747883,0.35041008653526584,-0.023755380501647137,0.7389441358181458,1.732248454231573,-0.1482923938812675,-0.7619776178225492,-0.9787158551166574,2.0874337523138267,0.31798380905922463,-1.1500453523241039
Nigeria,-0.13263597728662166,-0.18003167561844122,-1.3771156142031344,0.48824081178849693,-0.6339256209813722,-0.19831677500718856,-0.27407359622978966,-0.11416586188820775,-0.5698093838602929,-0.654256404982515,-0.18882028853770183,-0.349017659465413,-0.28924425423076777,-0.3878720996804506,0.9056873894083722,1.0749290923373318,0.5876353556063647,0.20407544840213707,-0.16268101929668422,-0.27306409826979294,-0.12781965710928422,0.07890634636872755,-0.05015441844852292,0.6141403864110397,-0.3820042238891309,-0.32027811659538286,-0.45456139231215215,0.40656548165729844,-0.3473308500435739,1.1925056405546086,-0.9429386379516819,-1.1446128104662667,1.7840096918529846,-1.0151513906037146,-0.4160168998569473,0.8651952223501566
North America,-0.13090559431775617,-0.17893347878240684,0.8035394198227688,0.3379276155817551,1.3828768221346426,-0.19644797326324925,0.7509733718206543,-0.06649915936146902,-0.33369787198526935,0.31208823405961644,-0.36219562124589594,-0.37754860025657233,1.8580437123740692,-0.2873351804053697,-0.3178618341321209,-0.47398647435713115,0.7225573003156551,-1.7675786966959614e-16,-0.1590320780073478,1.1784609355318982,-0.06945251207637348,-0.5951252254154741,-0.25940030727209396,0.36392130399730793,-0.6017767366490222,1.6672038922372456,-0.4170959198860276,-0.1968573799291199,-0.43301103588071926,1.6056898678539042,0.0,-1.0196651474843996,-0.6833758351349548,-0.8933440990928814,-0.8097514834137518,-0.03884124464049089
North Macedonia,-0.13264066683621553,-0.18009282172390723,0.9685494523833594,0.8793926389279931,-0.8255077910078104,-0.19836773561378568,-0.30309554956353546,-0.11399020078512168,-0.5464945518290953,0.9443732912039711,-0.7168214847641157,1.0874547295738202,-0.4831666197105909,-0.3635047955751062,-0.5011811217327891,-0.4322815767931482,-0.8076775567945543,-0.369730727547015,-0.16273715291292154,-0.3010330969022668,-0.1277911295743033,-0.6828171746487607,0.45884247525183014,-0.9515901175233158,1.8900325581139434,-0.49310014079221554,-0.38322522790114977,-0.430113401060512,-0.07727890767593264,-0.47732738304941996,-0.13903566202168907,2.019943920267467,0.38827111280843407,-0.27397140718541607,-0.8795140781599171,-0.34040079779763344
Northern Mariana Islands,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.1983743508607553,6.178213671622597e-17,2.0579099239639636e-17,-1.3235410755619998e-16,0.0,9.861525919602874e-17,0.0,0.0,1.1151273430981927e-16,-8.551967139813497e-17,1.159409522491695e-16,0.0,-1.7675786966959614e-16,-0.1627480385630891,0.0,0.0,1.0791251667921952e-16,0.0,2.872957130008553e-16,0.0,-2.509404064243826e-16,-7.831766527177669e-17,0.0,0.0,-2.5156206522538635e-16,0.0,-0.23253624063089218,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Norway,-0.13256903647035756,-0.18000845624124007,0.08063673567177207,0.3790355948079741,-0.5016136880930361,-0.19827969500092832,-0.25469536512355523,-0.11409051708421251,-0.46562497331739783,1.2948808630397228,-0.5677377442464252,-0.314128190447947,-0.40226645114641973,-0.3110611322243112,-0.48134985782273754,-0.44922512385177366,-0.6022214887875568,-0.9517396207990864,-0.1626441632976599,-0.26280716660537135,-0.12593223765436873,-0.7388019652887389,1.055351009980001,-0.5602035827628152,-0.45816479064776944,-0.26667932546215556,-0.5723311254173847,-0.3754656350444054,-0.3785757443653299,-0.2953367338164424,-0.96673593234099,-0.35998694167167955,1.7281657895928038,-0.645920551614821,-1.2378781616807117,0.5133123874627666
Not classified,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,0.0,6.178213671622597e-17,2.0579099239639636e-17,-1.3235410755619998e-16,0.0,9.861525919602874e-17,0.0,0.0,1.1151273430981927e-16,-8.551967139813497e-17,1.159409522491695e-16,0.0,-1.7675786966959614e-16,0.0,0.0,0.0,1.0791251667921952e-16,0.0,2.872957130008553e-16,0.0,-2.509404064243826e-16,-7.831766527177669e-17,0.0,0.0,-2.5156206522538635e-16,0.0,-1.9633109628286819e-16,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
OECD members,7.632602134228904,6.258468660886712,0.8156313021041508,0.8630164920417961,0.3456349013454467,0.0,5.247888243813616,-0.09409322403634775,-0.3247418100483839,0.7362641764091606,-0.25823213123026884,-0.23511791884064012,0.17616041055031662,-0.19900960884847185,-0.36980009760846166,-0.4542053853308213,-0.22670387614230209,-0.6526149228844902,-0.14822765398920462,5.56106179655936,-0.09301763260959905,-0.37864170936681674,0.5363528566074208,-0.13634504850726953,-0.39701088938214174,0.16998688464072792,-0.20516311969714535,-0.30682359794170977,-0.39936897672849525,0.06195592122208088,-0.6755214095479852,-0.4641651752574884,-0.1965391804560981,-0.8696166799167632,-0.8224260816038264,-0.19446648732461289
Oman,-0.13263551580155422,-0.1800759132631753,-1.1332460355239884,-0.5767087168901136,0.8197979018567535,-0.19833869722108138,-0.30056552746327425,-0.11241092719200374,3.6458230291671887,0.2984501115344629,-0.35865142937215316,-0.3542023446046484,-0.4227173269756871,0.7847201458560699,0.3601715716674506,-0.31596635515815735,0.2213752739011373,-0.5530732331010731,-0.16271994478297994,-0.2946979397642873,-0.12742427811086957,5.771963710467292,0.7070409633405985,-0.7935867938826761,-0.5015380984542945,0.06662706996741846,0.20069199461785608,0.26977429686970666,-0.3531470323167436,0.11250782417197573,-0.9087677243936859,0.32097199842763163,2.2369189489644565,0.3610061872448584,-0.15688347775842046,-0.1265980350970233
Other small states,-0.1325269291404455,-0.18002316758019715,0.3167954938004325,0.5428322851441317,-0.25053386656794485,-0.19832819376125074,-0.28431758098429954,-0.09184094282085463,-0.2736490488026281,0.5272466502811866,-0.4809274331740296,-0.23165240993731057,-0.4422171657739828,-0.18117442957687174,-0.23747178602579172,0.335006361909543,-0.2827345502557361,-0.365008392539116,-0.16265991657187098,-0.27139039720382,-0.12607656696962324,-0.1601424697643257,0.5614931431099234,-0.5975517293654178,-0.04727217336605027,-0.5078051026774199,-0.4119866669026517,0.38390887331609846,-0.14694396199397314,-0.4629220007632973,-0.2675712168990968,0.3702930848089951,0.39432167039820976,-0.39842645989489606,-0.48968549031864006,-0.07512848067693709
Pacific island small states,-0.13263949387014515,-0.18009228980109362,-1.1575485242589238,-0.708120693361474,-0.2593641727291544,-0.1983727483928776,-0.3054441782118659,-0.11411665356946163,-0.5748246475024336,-0.2067263391368464,1.2849108662921154,-0.39856640149470307,-0.3939055451750992,-0.38875314979652853,-0.427478218645416,-0.3408684757665223,-0.7561457040530581,0.8937651029327074,-0.16274256692701547,-0.2971072698021738,-0.1278241721581444,-0.7837045413285219,0.8596732925682846,0.16097915808537752,-0.5135980717895084,-0.6478282233673279,-0.6564368144143483,-0.4527543215328772,-0.47892332305619933,-1.4261540996721462,0.19108763565204537,0.13674966371669428,0.6667433005590448,0.7716716442657435,0.9165792716073577,0.06630932407548344
Pakistan,-0.13263567952482694,-0.18007910958585538,1.6309113169728084,0.16779873481520965,-0.07862741148724245,-0.19835287340803817,-0.29495321706512545,-0.1108557201826896,0.21166702974137494,0.25390669628524165,-0.13214803537398062,-0.21932809338682965,-0.34407878153821375,-0.16989733157577744,0.44735459049620285,-0.19248747265791036,0.2354125824549283,-0.5150289584073424,-0.16268705734455843,-0.28137639602020637,-0.127596130704641,2.6302363314048502,-0.4426587044732505,1.2925382762834454,-0.5322052757668247,-0.4420354801817777,0.32799769723595873,-0.08498063037131211,-0.1397968861597133,1.6139336060250582,-0.8461659736183493,-0.9974300880001649,-0.06112826331852668,0.35542389136174907,-1.3807901182315059,-0.5701129423172457
Palau,-0.1326436773544329,-0.1800950626589113,-1.5841010257559254,-1.3419572135735922,-0.03421845309270325,-0.1983743517815859,-0.3067291687445762,-0.11416586188820775,-0.38890029382851515,1.1116627488904414,-0.6352020299464876,-0.47524090848953304,0.4254984826139097,-0.08177730213626427,-0.5275323466679098,-0.5203027931731325,-0.508366621772633,-0.8270388975394694,-0.16274852773691686,-0.30567000933938926,-0.12782417215814412,-0.7830111391297766,1.28137687744152,-0.36494976787040534,-0.6822664547652684,-0.651525857492624,-0.6549943437122886,-0.5230943782565071,-0.48539085717811287,-1.54410224522953,-0.18993230386851875,0.2983077046705309,-1.0435414287539293,0.2678690808616601,2.2109985423399627,1.2711324621994864
Panama,-0.1326199387436956,-0.18008694761843336,-1.2701263269041447,-0.7410381861028235,-0.1676411046532378,-0.1983639335042732,-0.30639717394086713,0.0016353214912500614,-0.5246640906887292,-0.0026364138204714622,-0.15661155921314918,-0.42594015051451056,1.9454946287591992,-0.36852018371857,0.12358042182522308,-0.5274456266748692,0.042187665315173865,-0.058364640380980694,-0.1627224151721102,-0.3008351014743049,-0.09047940831230454,-0.7646479435064839,-0.11523659245016842,-0.32454485733838684,-0.4400938120058006,2.6814432877283902,-0.6137424491642981,-0.3796148264551624,-0.4671274455954044,-0.26366999801341556,0.33323926051479724,-0.3324573518730466,2.3078125015389914,0.5210744192864659,-0.37851755902630524,0.345352127397537
Papua New Guinea,-0.13264337825748676,-0.18009170921610299,1.7169813924978394,2.2786611716469007,-0.7745643473979235,-0.19836427605325324,-0.30157243621881386,-0.11416586188820775,-0.5757593654803722,0.26598040370421216,0.9433483401990599,-0.4754176738942606,-0.5153055847890393,-0.38894223616985846,-0.4499011245276071,-0.5254276848628369,-1.0157869511522457,0.5876569764450897,-0.1627437046546149,-0.3031619192691857,-0.12782417215814412,-0.7703209711065147,0.2931002068329275,1.067377375715188,-0.6744803645642243,-0.6460539298393901,-7.831766527177669e-17,-0.3621885514134267,-0.4774489235481485,-1.442631259242355,0.8477463152164646,0.05105152673357653,-0.9359149811065345,-0.6992711691763868,-1.786491145787325,-1.5170942059611083
