Country Name,Commercial service exports (current US$),Commercial service imports (current US$),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Insurance and financial services (% of commercial service imports),Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Transport services (% of commercial service exports),Transport services (% of commercial service imports),Travel services (% of commercial service exports),Travel services (% of commercial service imports)
Myanmar,-0.10289417345921151,-0.07926698847388271,0.446708567573641,-1.3247171564372027,0.0,-0.20561543261647489,-0.29752736853395717,-0.25681088665042046,-0.4731691454941484,-1.7583561394817182,3.321932468403911,-0.42590981637812103,-0.4957113479885961,-0.5950463187409523,1.144958180815459,-0.46102866868181874,0.3937276121831478,1.7027084249820164,-0.14581526754418253,-0.1977613851757122,-0.29553689490409757,-0.5208930105090578,-1.1911626363793555,3.2881254272593736,-0.39504155781771255,-0.6201622345890365,-0.5626010110498144,0.250530882478495,-0.45120811822957446,-0.9051029449707393,1.9478991428373595,-0.8523452692667044,1.634796666930982,2.8451642818597604,-1.125657847133445,-1.398254387319074
Namibia,-0.10289309796838672,-0.07926758626255427,-1.2343368658847658,2.0587481156759146,-0.20083996525439535,-0.20561926337805153,-0.2987649654593099,-0.2581899644654184,-0.5547426576438924,-1.4901435113730148,-0.00469559859772294,-0.5071941098745075,-0.5103719048356983,-0.586075729744248,-0.4091959168279338,3.0231388889191795,-0.28302273763917596,1.8551741772029164,-0.14581406025876434,-0.19775500094725376,-0.2972871214278101,-0.5822790921645974,-2.4596495987688027,-0.7948129555557266,-0.5552272998399543,-0.5325950993023157,-0.5360104130813073,-0.18072360583067404,4.754696959193346,-0.6904973218856918,3.1775981007305316,1.009139323185995,-0.06375997541150764,-0.8661436674780355,1.1710759421528951,-1.5623880609330036
Nauru,-0.10289544852964466,-0.07927045995501683,0.007346612490495612,-2.0927881931881887,-1.1029804603568567,0.0,-0.3031446710204769,-0.18086505741513914,-0.4860451848056655,-1.744468038473933,-0.7799615473809045,-0.5072566681412103,-0.4774397940541645,-0.5897441013753022,5.990906480317197,-0.44896326133810754,4.485651528932721,-1.0516056344109437,2.984783965063758e-17,-0.1977670592157779,-0.2972871214278101,-1.1933979037477711e-16,1.8488266128840816,-1.217909974107003,1.3472304932166062e-16,-0.6444184866846442,0.0,-0.4795912842130586,-0.4532721340739058,-1.446283206733361,-0.9796056484386341,0.0,1.2124464053672865,1.5875579200527998,-0.5203320875673334,1.2357803037763235
Nepal,-0.10289301379060993,-0.07926560192153934,-0.3436833326164121,-1.4902096518491736,-0.8279827752118268,-0.2056217943391273,-0.30248376979088226,-0.25366683833887205,-0.41838330076055374,-2.1451917436685997,-0.5344482852426578,-0.4087127408001799,-0.4810903214927063,-0.5180818904148523,6.487013304900632,-0.5108632688824529,-0.7255823796866893,2.881881563352798,-0.14581519877475999,-0.19775983073211303,-0.29525849304300505,-0.09644129865638143,-2.342075825097953,0.33633528141497904,-0.45511143644109664,-0.3585554610941407,-0.547100775424621,7.887569718262404,-0.44197578290789274,0.3663445989892253,2.308102889029972,-0.5270333895121354,-1.1622517408528334,-0.2719721883711808,1.198421211759696,2.8396924102349717
Netherlands,-0.1023521287761074,-0.07851015551620318,1.8112898761550986,1.9619315905021388,-0.18445522266873013,-0.20508022750312865,0.07569841192476352,-0.1888938518265262,-0.35590204142693577,1.199357414425029,-0.6173890836857908,-0.2783831303497638,-0.3763547930728498,-0.3862857982469672,-0.4098125413073886,-0.4111962449048081,-0.562799735099059,-0.9675956885912053,-0.14497703514239704,-0.1968895029796238,-0.2479242555285781,-0.4163894654229429,0.5344489597123404,0.06778706269570337,-0.42859731812049506,-0.166061021423189,-0.03005607025627563,-0.32350911847388497,-0.2926665364958635,0.6031652708354809,-0.9929270115466952,1.5016042469656274,-0.1373238705050857,-1.4374376147486745,-1.5429590555049488,-0.644752501677464
New Caledonia,-0.10289404720662922,-0.07926434482076877,-0.32423485911886324,1.2208520052395402,-0.8181566124057778,-0.20562160912027977,-0.3023794942726382,-0.2581899644654184,0.0,0.8012633402700104,0.3385018322973952,0.0,0.0,0.0,-0.39373673098394274,-0.3899034285715495,-0.8870609353874901,-0.3005868612029049,-0.1458186563485051,-0.19776262471556041,-0.2972871214278101,-1.1933979037477711e-16,1.5026093510380862,-0.6465161822350349,1.3472304932166062e-16,-1.095446353038879e-16,0.0,-0.4631662449415754,-0.4479268272880631,-1.4385310191116796,-0.6083795229396401,-0.5126042939806836,0.8846094775650779,-0.44486333256005806,-0.08266659375475958,-0.6651578876084793
New Zealand,-0.10285445093542404,-0.07921960165866698,-0.47794865846467477,0.35270320111463255,-0.38957805322017136,-0.20559552594845254,-0.28447816851987434,0.36080566492693256,-0.11973789847594431,0.18582007650694807,0.7804054366038803,-0.45495207582565367,-0.30655673401848677,-0.13704126163693123,-0.2123694367277066,-0.41602290170178396,-0.3807874962858322,-0.00386020138331922,-0.14577472032853936,-0.19771666998646711,-0.2964016843674651,-0.05185273332679381,0.42937477422038867,0.8241894729414674,-0.5178868115322225,-0.5116696851492553,-0.44573180594833417,-0.3128354168834659,-0.4071835579463258,-1.1362838604765455,0.3471162662812663,-0.49630992057713014,-0.5226145813769805,-0.7037674275902117,0.7674279142914507,0.6652515511869956
Nicaragua,-0.10289278992725436,-0.07926657174109067,0.6841946764520542,-0.7394820787636524,0.21962610322373438,-0.20562008596763923,-0.3021047245044062,5.3815104565295595,-0.5527510584577461,-0.7121469802680296,-0.7676985918641895,0.0,4.098383646026878,0.0,-0.46942306768055314,0.0,-1.1108313879984122,1.060212005008592,-0.1458160679438506,-0.1977604376245686,8.428043360446663,-0.7508882030996302,-1.527493603471063,-0.4793440809557211,-0.5320871372656908,3.763242890115606,-0.5994925627067773,-0.2680138578188104,-0.45330524985773163,-0.5353446701151662,1.0564076724572946,0.559570072667121,-1.2220162562048074,0.8376244756937643,0.4007389135170411,-0.28884637999744933
Niger,-0.10289504720141288,-0.07926612830035526,-0.4280688790445633,-1.1275174987707732,-0.7801582701158781,-0.20562160149362133,-0.3026875893457693,-0.2581899644654184,-0.5377645542415304,-0.029101198363439707,-0.6071617990647393,-0.5103918918358425,-0.42918490948128607,-0.5521743316560972,-0.4628096965842121,1.5034291330333154,-0.86491705381744,0.6119997120711631,-0.14581924852964379,-0.19776409974424677,-0.2952794656005937,-0.4126282188501088,-1.3970125238715307,2.0446765250694203,-0.47889628695845066,-0.3827485097086472,0.02014670269011362,-0.04403203371263206,0.7223288400429387,2.321380392725762,-0.0914798500293999,-0.4084818401437253,-1.0544671285511584,2.5048219244661025,1.0773433253434852,-1.5390093556174735
Nigeria,-0.1028882982739316,-0.07917289202106953,-1.594554568340572,-0.2037945495516697,-0.9339300112255625,-0.2055608693230285,-0.24868437276797625,-0.25818996446542014,-0.5573845249886106,-1.0026015131524795,0.1701001754293659,-0.3643865422804022,-0.30442232185287044,-0.5946009446663317,0.9537977111920943,1.0898386248922514,1.2699777593022492,0.27366855590764816,-0.14575880402774136,-0.1976578107971205,-0.29728442335559935,0.18088682860279912,-0.26719609130456917,1.0952332948678056,-0.2723172571539533,-0.3765695650032189,-0.5200679388213386,0.6078205631255347,-0.3221299780599766,1.776540526752081,-0.9382322277504134,-0.8250721522571667,3.0027604786998254,0.028679819311527046,-0.37372221598130595,0.7040078524995123
North America,-0.10057482404671288,-0.07655151682366297,1.0652126097337273,0.16507443955572448,2.5160847224376823,-0.20412768510341123,0.7471870458344773,0.21313009515769463,-0.2502392117365758,0.16109483466931818,-0.10339121189012233,-0.3930552052814365,1.3578465706748493,-0.3659938119328299,-0.30330511204469507,-0.4578079192235657,1.2586353908323382,1.969214532966782e-16,-0.14212479659826124,-0.1939162947518279,0.48616334079471113,-0.3038080828384609,-0.48524374243946894,0.6974628533294673,-0.46719832056940425,1.0676638582945666,-0.11809892101448631,-0.2315723476115222,-0.2614861940973054,2.140522103411084,4.169178551969204e-16,-1.1257824535354533,-0.6288428083344526,-1.1410424597641255,-0.9421012964164885,-0.003798511761175216
North Macedonia,-0.10289103704263527,-0.07926585734065086,1.4986723578659782,0.8790516647489381,-0.8306592436171369,-0.20561974058896465,-0.30108579314019285,-0.2581899644654184,-0.5380103436412405,-0.11341179970774158,-0.7791148211221637,4.217112864599838,-0.5130447797615397,-0.5373639071719375,-0.34804301425662115,-0.5343191725438926,-0.9866328832855518,0.7874349585166331,-0.14581388260442274,-0.19775721636608345,-0.21657788818439613,-0.7273911500126953,0.4392295279969066,-0.6061343412109808,1.9046037713907686,-0.42157680425380656,-0.5382172612292733,-0.37625914584411607,-0.43980825473847235,-0.5409101464685298,-0.09037804268053781,0.7608789122380029,0.07963781323059557,0.14649473390879608,-1.0172704517251818,-1.0076684408160534
Northern Mariana Islands,0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,-0.20562268121055036,0.0,3.623928752544021e-17,0.0,0.0,-1.4663377404305856e-16,0.0,0.0,0.0,0.0,0.0,1.4745293383821513e-16,1.969214532966782e-16,-0.14582293533479743,-3.0983777153110993e-17,0.0,-1.1933979037477711e-16,-7.664343758013458e-16,0.0,1.3472304932166062e-16,-1.095446353038879e-16,0.0,0.0,0.0,0.0,4.169178551969204e-16,-0.44660006332038876,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Norway,-0.10275246249454886,-0.07905278007605003,0.30544803922826974,0.5232794026435703,-0.5711277440015818,-0.20549545874225078,-0.21367716529959668,-0.2312465218852003,-0.4990099876990633,1.3382720210520955,-0.5831976099883466,-0.34049593492834784,-0.43084914332685953,-0.5527260751487844,-0.42199922455685396,-0.49404622160257444,-0.753440104513202,-0.9918443756628211,-0.14569182261017272,-0.19763189537030923,-0.28896388685206653,-0.7008123477074634,1.0789406972448352,-0.4889321165519215,-0.3496448627369086,-0.3692481422567053,-0.5228556967839166,-0.37193701674151347,-0.34304696176427063,-0.27814873156138614,-0.9623859418051093,-0.3023897136445869,1.84033982810096,-1.0070499573610678,-1.3858313105460165,0.946692220820378
Not classified,0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,0.0,0.0,3.623928752544021e-17,0.0,0.0,-1.4663377404305856e-16,0.0,0.0,0.0,0.0,0.0,1.4745293383821513e-16,1.969214532966782e-16,2.984783965063758e-17,-3.0983777153110993e-17,0.0,-1.1933979037477711e-16,-7.664343758013458e-16,0.0,1.3472304932166062e-16,-1.095446353038879e-16,0.0,0.0,0.0,0.0,4.169178551969204e-16,0.0,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
OECD members,10.706929196733142,-0.06524509682853377,0.8300352236089071,0.7111026176415677,0.6829024596074683,8.33869053348806,5.623708732610288,-0.0657564155852541,-0.21894696148751602,0.6281591502998011,-0.10719179567563547,-0.2320598656861248,0.038321017735518825,-0.20268967822179063,-0.3307401372838807,-0.440823218548972,-0.016383187078105498,-0.7049874539800147,-0.1297648319874657,-0.1812746333798391,-0.07173711254851892,-0.19107081940917534,0.47912721444904455,0.014057952007011888,-0.34164653389633476,-0.04531943181137162,0.005939840882462526,-0.30510861276952644,-0.33063906083034256,0.264743724369513,-0.7155021681429751,-0.6186585437775891,-0.08413237397781886,-1.0040728358316375,-0.8643036884101659,0.12020654340303406
Oman,-0.10288886390376017,-0.079238041452976,-0.5520321124802874,-0.17682140845714267,1.3471288629333837,-0.20559256462593684,-0.28319090858773316,-0.25758178455215924,1.2188837720053756,-0.5971984522041981,1.4699297855925801,-0.4574428179975119,-0.49706180182637866,0.32764952590021157,0.5344418671040718,-0.43013584460436416,2.165957215419497,-0.7774322944237659,-0.14578931090769146,-0.19773189023382276,-0.2969693525246167,3.459217142144083,0.7591038780572967,-0.3866122298877474,-0.4496366517321975,-0.5207468361982612,-0.09930087352640686,0.5361465799766385,-0.41222547428345596,0.19335668648639193,-0.9442563076646111,0.7439760525010202,0.940065742420994,0.1092612627077899,0.004814165827658987,-0.649763727948907
Other small states,-0.10274626059689149,-0.07912387980958853,0.06350064309472184,0.4149284554738448,0.2972688956361692,-0.20558714907500988,-0.2813224470452511,-0.2247689817049001,-0.35739990998280674,0.6296985338952785,-0.259468877403194,-0.2334307113386894,-0.48841610560665866,-0.39130876159189526,-0.06227096533936843,-0.12078169528613834,-0.5315391639339584,-0.34921369690961385,-0.14574158125589254,-0.197682823315178,-0.28632805529910754,-0.27419839362488035,0.5891917020504284,-0.49061112003906904,-0.05783834740458379,-0.4647896309399073,-0.39948104397027834,0.18764870175528556,-0.07516836094431814,-0.3972404149143284,-0.346329258400097,0.25602872681497824,0.802545889447517,-0.5296708038626179,-0.6952419556128357,-0.02492197658164314
Pacific island small states,-0.10288973648624448,-0.07926443119541414,-1.3076370714409922,-0.6612634314486937,-0.43468192046220916,-0.2056216294229074,-0.3021426658792456,-0.2501431980658609,-0.5631315338684479,0.6321927862931435,0.6714035580151961,-0.5044544411311166,-0.46029279828949404,-0.59215963005706,-0.34328723043513565,-0.5029971938410734,-0.9400686037992816,-0.07705209896568886,-0.14581805796301062,-0.19776094817521878,-0.29728712142781,-0.7446025442132705,1.0095907812961702,0.004123032965045532,-0.5564083624793189,-0.5801697560659969,-0.598434447518047,-0.3127825983424397,-0.43187110557587,-1.276494768109557,-0.1856688138065725,0.1659128464411127,0.3304198105702791,0.907346410265388,0.9227763282870796,-0.14791235586481294
Pakistan,-0.1028851995158279,-0.07923518285578865,0.4063068467391642,-0.189701298979219,-0.6277283525534225,-0.20560359931116096,-0.28998371187189204,-0.19835995108116145,0.9836966443927017,-0.14313395833619527,-0.08526135473065494,-0.14033638420301467,-0.334216598900619,0.20498659750226475,0.7660236446021972,-0.13720364217452496,0.7706866642796191,-0.3578889887272839,-0.14576307919351017,-0.19770513055647695,-0.29570156319865437,3.4244021359484305,0.04504495196652109,0.6332292538402569,-0.3446893985630726,-0.5193462727130389,0.6777908897214507,0.13392693952620582,-0.3174682507061587,1.0900803288055605,-0.7965776014154907,-0.9612922416655697,1.7678617745750689,1.222485501414128,-1.4384303902182918,-1.1337105468634192
Palau,-0.10289512034335654,-0.0792702918971745,-1.3835066230538764,-0.8465528518912988,-0.9751449743240116,-0.20562268447911825,-0.3031576511067197,-0.2581899644654181,0.0,1.2398338273540335,-0.47782722149879886,-0.5052116905070938,-0.0950078245717449,0.0,-0.42124895117001576,-0.5372128167278546,-0.7996973923198446,-0.8487303727879106,-0.1458234014386614,-0.1977670975701584,-0.2972871214278101,-0.752175331088401,1.2453917464534505,-0.2049576068486605,-0.5578249444025275,-0.6545412298032863,-0.6023732875801497,-0.4869099139410461,-0.4494507259845588,-1.4485618763920307,-0.32150542410751926,-0.2204352729818641,-1.339703622037164,1.5403369926621246,2.1095842541362817,-0.48523649033267496
Panama,-0.1028714020207552,-0.07925768082910314,-1.2957623322997105,-1.4257571885944857,1.5411867873119938,-0.20561101460219924,-0.30256306975013536,-0.06491895097453479,-0.5649133313089636,0.4532918858677378,-0.5215696075755724,-0.4980610267337444,1.785946680318151,-0.5880503581678831,-0.39579270464572086,-0.5284611281173335,-0.776581540378288,-0.002144738696586681,-0.14579706466008455,-0.19775614375992384,-0.0373997033094528,-0.7439961553081827,-0.1617435270971345,-0.6605190057790133,-0.49195432358931623,3.011368414607919,-0.5840303352549835,-0.4204609865114479,-0.4527751982775035,-0.7629626579284199,0.6987111352918994,0.9356546443473919,2.308056651807073,1.3367775403737034,-0.7883913830908373,-0.7328408939458033
Papua New Guinea,-0.10289480350017478,-0.07925966723776688,3.005535807184727,1.6229251336527335,1.1136997179516017,-0.2056179036538059,-0.3003658494731827,-0.2581899644654184,-0.5566410379234915,0.7120866462696877,0.43853947635208385,-0.5051802342592154,-0.5019404913102262,-0.5804442588970635,-0.1516188042442793,-0.5333924764397177,-0.8385060087531093,-0.23341421158590614,-0.14581809664181597,-0.19775957007701175,-0.2972871214278101,-0.7526906925965059,0.5397353268119505,0.8929883997614089,-0.5580001298359961,-0.6354096371047433,-0.6023187796900441,-0.4099656948429722,-0.43151713392377106,-1.3710204098847492,0.39181391509222585,0.14302868589032433,-0.9975153630159926,-0.8724065152589036,-1.8692435345886977,-1.6468128320537225
Paraguay,-0.1028928839487318,-0.0792663163797353,-1.0638230189193876,-1.9272497031910354,-0.13830842897960988,-0.20561715624127985,-0.29928988496040515,1.3787495784151884,-0.2811689852928913,-1.89610765233264,-0.6028729028156206,-0.33005683087800325,6.670538613566,-0.13045421623774622,-0.32558927056592757,-0.4458904826624769,-0.3913047042684467,2.2418858046152668,-0.14581031614575857,-0.19775357929953255,2.335252107001055,-0.739945480240896,-2.318635434015998,1.5368994201851676,-0.5492323340528348,4.389080363574184,-0.5968843878979174,-0.3822887998693498,-0.45088005359795497,1.2609056934613276,1.354143404120903,-0.12279904764983492,0.4717643794035012,0.7791095356694341,0.744074200871891,1.6197710461178838
Peru,-0.10288202558866817,-0.07924284813910999,-1.3909373784783943,-0.30370082315815833,0.6158537232570455,-0.20559291763126983,-0.28293687674318124,1.23520445025112,-0.5469866903558512,0.15123262882648525,0.5447921604836911,-0.48180258992022823,0.704473978980025,-0.5667336235623665,-0.4296677594708039,-0.5111898440981925,0.3073679421589391,-0.4989841485645617,-0.1457819029126729,-0.1977213551399767,0.30568917216341307,-0.7194725986184157,-0.7869954037408937,0.21690662752276765,-0.47800295504784696,2.6205193999945084,-0.5670374233722498,-0.2616534176709407,-0.2252499003962686,0.4158775205279112,0.5127687424645284,-0.5219674360880943,0.06917151854480606,0.036215840511628135,0.8443017571677595,0.012835595249912374
Philippines,-0.10283818536011584,-0.07921743194907462,2.526032020269728,-0.9631136966378527,0.5752294183631058,-0.20558081412434298,-0.2733223829416635,-0.25183559142125916,-0.4783677324616034,0.6975399025866187,0.5652402423247405,-0.49616996731509466,-0.4159550008731694,-0.5452814110899903,-0.3963465574100896,-0.5144204994712136,-0.9423925684324338,-0.14833797614163755,-0.1457359343742183,-0.19767631087486418,-0.2880723908720121,0.16818944153043028,0.27793285389301653,1.050590176456379,-0.47695655922906005,-0.44899741285772193,-0.49830049240040636,-0.291819550863592,-0.44014002735175667,-1.1124515228995417,0.4942054667094698,-0.30127886757545497,-1.1005970894125894,-0.5289434223582944,-1.1636959871357475,1.7280990052557472
Poland,-0.10276965383034346,-0.07913428361301418,0.6156198300561562,0.7455186527242876,-0.23060582205684807,-0.20547396790832048,-0.1983886685070522,-0.2460362156901961,-0.4558422413554874,1.1694545391954747,-0.6682444046945798,0.290242644866381,-0.4703263024461889,-0.45109763178549345,-0.43973869342953537,-0.49651376856973534,-0.8379684799736263,-0.7456055759627155,-0.14553806755317172,-0.19747135121900317,-0.29706373177864365,-0.7117940628159221,1.3334285447034298,-0.7661209725297935,-0.152385387965498,-0.5591143066385669,-0.5315104405518614,-0.4231093401887558,-0.4165560539170377,-0.7802993114661738,-0.8860803304480919,0.2152622205830576,0.4002603998702037,-1.2953335720487604,-0.5977598393833394,0.8603235146367016
