Country Name,"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2015 US$)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),Final consumption expenditure (current US$),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)",GDP (constant 2015 US$),GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2021 international $)","GDP per capita, PPP (current international $)","GDP, PPP (constant 2021 international $)","GDP, PPP (current international $)",GNI (current US$),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Gross domestic savings (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs final consumption expenditure (% of GDP),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry (including construction), value added (% of GDP)","Industry (including construction), value added (annual % growth)","Industry (including construction), value added (constant 2015 US$)","Industry (including construction), value added (current US$)","Industry (including construction), value added per worker (constant 2015 US$)","Insurance and financial services (% of service imports, BoP)","Manufacturing, value added (% of GDP)","Manufacturing, value added (current US$)","Personal remittances, paid (current US$)","Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","Services, value added (% of GDP)","Services, value added (annual % growth)","Services, value added (constant 2015 US$)","Services, value added (current US$)","Services, value added per worker (constant 2015 US$)",Trade (% of GDP),Trade in services (% of GDP),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)","Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)"
Mali,2.518684404244525,0.003849192239332313,-0.1549254604577274,-0.16391981460576482,-0.658287165246757,2.212655688464777,0.6141377565338327,-0.6920016840549663,-0.26312579873779024,-0.2702838852138578,-0.4586688940440865,-0.24311412950289524,-0.10391523149270696,-0.109571650260651,-0.14842571234965374,-0.12734054485513407,-0.20452839552801172,-0.21362622623739932,0.598566368689044,-0.6759834091038661,-0.6561080897420328,0.05693876347736025,-0.919127382879286,-0.9141022026077399,-0.3084138046509553,-0.3230045219158484,-0.2624092646975907,-0.7409441827251912,-0.9382924388333532,-0.21460064572337428,-0.33070084195264393,0.20017928191397785,-0.39740831977659574,-0.23521010228886938,-0.28060022937249723,-0.155853208953762,-0.27550992459947055,0.743550124746898,-0.4896910544710614,-0.242211420677193,-0.27186513246961935,-0.2283692115804327,0.16498866016464878,-0.20113265568081284,-0.21275800608360446,-0.6723974768728316,-0.7434153933524147,-0.6772571453620441,-0.2257313297234508,-0.0736907206183009,0.05997822487780939,-0.10233646546640965,-1.7869522525288128,0.6336667981448103,-0.196523278786796,-0.17987526546380406,-0.8410280880517703,-0.6335279503189972,-0.4499175969629881,-1.3987082330376124,0.6504664698938043,-0.4481182720727702,-1.1969202753338937
Malta,-1.040214517174372,-4.32414350043629,-0.1549428127285611,-0.1639384990455008,0.6526307358125178,1.6901739673849947,2.9610252140328375,3.1062612783220755,-0.2631134414838727,-0.2702466560759321,1.4369282545766733,-0.24312143867324362,5.740186766158765,-0.10932613796756221,5.605164954080305,-0.12710782197513784,-0.20453412809853477,-0.21363130008396844,0.3514141166931061,0.5919129471697089,0.5895253043749915,-0.4692009086809832,1.0912626248778423,1.1377444301131039,-0.30844019242234677,-0.32303294000841776,-0.26241493448615977,0.7326968431518849,1.0426800944216479,-0.21460753908480262,-0.3307293824885049,-0.583056736967754,1.111270355349431,-0.23520765387145923,-0.2806058239071275,-0.15586149903544547,-0.27551602471873704,-1.1590889608983341,2.574835577126707,-0.24220185219517903,-0.271831150890254,-1.335990872408042,0.3848865796521256,-0.20113550662057347,-0.21276057989160868,0.05594161269577047,-0.7446594806119056,-0.8375865870948384,-0.22573174663954335,-0.0737010302226016,-0.8044262218024617,-0.10244470114189103,1.6933211629975709,0.1996725989826991,-0.19651796922578807,-0.17986844686766243,1.1782165348583709,2.966701840919913,5.109325011288255,-0.2052406478296362,-1.1686599131405109,-1.3551936842083792,-1.5467377706806362
Marshall Islands,0.9450795735600249,6.770590949482278,-0.15494286214279984,-0.16393859829765298,-9.941763363507451e-17,3.8530614413413034,0.040654663067220057,-0.12537627964767875,-0.2631291906304037,-0.27028712265012345,-5.344580882840897,-0.2431319952964374,-0.16348927654805986,-0.10957830108129217,-0.14857643651335986,-0.12734055249644308,-0.20455370303310158,-0.21365103947886155,2.0713381348777804,-0.4875214835297563,-0.48499113930841276,3.2750678874174057,-0.7726526443456937,-0.7689443868265745,-0.30845883341796737,-0.3230525213960762,-0.2624314509688578,-0.4443783926196903,-0.7157761951271022,-0.21462677872578786,-0.33074698825398546,3.9685453101315176,-4.502022542979715,-0.2352130803323677,-0.2806225313286598,-0.15588928444272757,-0.27552237420170944,1.0197906430766857,2.871950025121454,-0.24221687152901145,-0.2718706106378817,-1.099634885640617,1.1602711855349224,-0.20113735413608277,-0.21276238995962135,0.0,-1.2199666753733462,-1.0680420296550892,-0.2257326470915322,-0.07371752085719449,1.7626220567267226,-0.10244252622269406,1.0462100677736383,-1.2308224123713851,-0.19653296939294168,-0.1798854999996418,-1.3497461569141135e-16,1.3570442601721824,0.018693756980436994,-0.9472482110247051,0.2716537654568063,0.0,0.5787305640638177
Mauritania,1.1408122821916633,0.12823206603504175,-0.154938240154355,-0.16393421166629107,-0.45811621411448156,1.5037910674071688,1.4711200971486431,0.0717796155656103,-0.26312665547756114,-0.27028525645223256,-0.3262170851274954,-0.24312664699627937,-0.5674280127708652,-0.10958522293764784,-0.14857643651335986,-0.12734055249644308,-0.20454442430840752,-0.213641648508576,0.09639906356287962,-0.6451695203567349,-0.624615776973383,-0.418068877130745,-0.7828488599977868,-0.7885194710336462,-0.3084387704897905,-0.3230323957756455,-0.2624228993815511,-0.7021507230900482,-0.802470835532135,-0.2146171317343315,-0.3307272292795492,2.110094628610997,0.7438390860758182,-0.2352107713414059,-0.28061482335933463,-0.15587583668124455,-0.2755187917571147,-0.5029096452020623,0.2663145753188294,-0.24221363513042216,-0.2718678022654336,0.32615918549327005,-0.2263235390887571,-0.20113592761691246,-0.21276031236187692,-0.5862522850070506,-1.1655782241129071,-0.7358457389624735,-0.2257321715424785,-0.07371835987857116,-0.6680808823356605,-0.1024389117635242,-1.3035896520310022,0.3839526895526026,-0.19652852617303737,-0.17988109151342999,-0.681077338759712,0.1603762921771352,-0.5186691857959682,1.3042804696238577,0.6942391360376475,-1.602615778729922,-1.5776404942959952
Mauritius,-0.7943402923864901,0.2743314557687328,-0.15494182982314536,-0.1639376014537102,-0.043093489890833954,-0.790341598845797,0.12307416533901307,0.7349853944384229,-0.26312238681027345,-0.27027526799687734,-0.22307780417194414,-0.2431188785306618,-0.1389512768562286,-0.10957488260191038,-0.13669686966606556,-0.12734012176501844,-0.20453523250719666,-0.21363337461349666,0.028942603791226155,-0.22450744686812993,-0.23642213433367903,0.3245823496713919,0.05201568197160178,0.05602921243695433,-0.3084347611648165,-0.3230276938084335,-0.2624141683797405,-0.14168731941390364,0.17091732145992847,-0.2146061680278963,-0.3307208886322917,-0.8391814857794062,-0.6008312162027607,-0.23521129295960677,-0.28060713313521335,-0.15586513725071827,-0.27551339728314417,0.8128524202838175,0.9294394049413243,-0.24220859041324205,-0.2718581592045783,-0.87316616538313,-0.03135211860404223,-0.20113462734259965,-0.21276014092425602,-0.3806052100217213,-0.24716466725729141,-0.2358116003113855,-0.2257313410032354,-0.0736038778351331,-0.416353520083926,-0.10241022397886641,0.8797348515904794,-0.17833421741838296,-0.19652082456027123,-0.17987210843657106,-0.12686386743306555,0.8530766752435865,0.42129523491509285,-0.6763571872349685,-0.07757810156908505,0.23531636205624262,0.34600747602860304
Mexico,-0.7219903438556375,-0.23189755834082923,-0.1548204046340581,-0.1638150318810084,-0.4185551665085853,-1.1458624634351307,-0.0680141991388498,-0.0711408773699775,-0.26273861568122625,-0.2699050369164028,0.26639878814491663,-0.24205255727618122,-0.16111740079892917,-0.10934509540418072,-0.13450989241575745,-0.12729513638217965,-0.20284675844941608,1.3847614365178758,-0.858152743670627,-0.26611063877395347,-0.28389875510444496,-0.8206764161394426,-0.13034973220612897,-0.09746882969595237,1.7012753451302614,1.816673436235243,-0.26098970519844006,-0.28665235278733264,-0.088203325972892,-0.2130075439192995,-0.32867532629195595,-0.4163183439576298,0.020241221743769012,-0.234961707722645,-0.27908833696293295,-0.15352235514172935,0.47877717375760565,0.42052073573914406,-0.22209020540227498,-0.24178047459723326,-0.2714464610076262,0.6518971356726488,-0.4866697991671291,-0.20073601511970246,-0.21237458356124683,-0.13752895436911894,2.1354541776162703,1.218061124232081,-0.2255079137701966,-0.07360886490439161,-0.2533462084098649,-0.09794816652159963,0.11900820578034993,-1.1822074866473817,-0.19548431523294316,0.8765551261394194,-0.09500388883004485,-0.1618000867673595,-0.6910487895222539,-0.23363403204893587,-0.13778416699148754,0.6940619088838667,-0.4150153570109777
"Micronesia, Fed. Sts.",1.5097953990687212,0.4587783675119497,-0.15494276540764423,-0.16393845749457792,-9.941763363507451e-17,2.1119985690818453e-16,4.850460512487648e-16,-0.5101112655336828,-0.26312917610543335,0.0,-2.7351617045269263,0.0,-0.23029298947199225,-0.10957834130835198,-0.14857643651335986,-0.12734055249644308,-0.2045535617037554,-0.21365084202232382,0.3504894214096327,-0.5825071765491201,-0.5531022301619888,0.562628745191425,-0.8761328708001784,-0.8736438400828869,-0.3084587210087398,-0.32305240445647,-0.2624312693670716,-0.5832181428928336,-0.8684550896181878,-0.21462658394737155,-0.3307468770698727,-5.02475213438554e-16,0.0,0.0,-0.2806224176507619,-0.1558890225742274,5.385742708976772e-17,-5.357006877457916e-16,0.9873147049057923,-0.24221686984164034,0.0,-2.0647509560537562,-0.28344822777786066,-0.20113736059105852,-0.21276240359262066,0.0,0.0,-1.7453007478586555,-0.22573265535796472,0.0,0.2783349592437851,-0.10244355508197682,0.7276321636007044,0.6752066443317296,-0.19653288878652447,-0.17988536574728392,-1.3497461569141135e-16,0.20457875487618138,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
"Middle East, North Africa, Afghanistan & Pakistan",-0.3954721571464334,0.3217697921120153,-0.1541204047465475,-0.16322194073854118,-0.43762470941822906,2.1119985690818453e-16,-0.0220695637241033,-0.12726470859298705,-0.26197257806697466,0.0,0.492063046683984,-0.24016118002104836,-0.1640628480317601,-0.10889661504054872,-0.08401937247363687,-0.12670153430083783,-0.19927778560988232,-0.2087242399776938,-0.32220103835235103,-0.4807106144890513,-0.480234799234788,-0.4829450599401584,-0.45970755651913536,-0.45679357025099687,0.0,5.0723065244995297e-17,4.3074480124560175,-0.5100268944731121,-0.44784565382919883,-0.20930884803973304,-0.3229983216492924,0.16605700791176214,0.6241803154600637,0.8381467890775406,-0.2757323966430931,-0.14842337421758667,-0.273725927986871,-0.7297892905609428,-0.4099206111267968,0.9420604203916049,-0.27065059822915677,1.2234633638891774,-0.3481335255777627,-0.19963431299590773,-0.21135345219576204,-0.21912776328573255,0.2694530697669868,-0.08242762799648752,-0.22533645202883726,-0.06181983407455994,-0.34844725144951144,-0.09320915038282812,-0.35763381144908063,-0.29482283519240465,-0.19364227307409787,2.7755719469583813,-0.18606056934843662,-0.28180274093733304,-0.34826783850404813,0.0,-0.2631065607024248,0.0,0.19506051086619766
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",0.23739660504721893,0.3748398063064382,0.5663450421375225,-0.1633207200612068,-0.4711429743339417,-0.08096981934915087,-0.8781266926947713,-0.6418624566728285,-0.26280312640427334,-0.26993194975441487,-0.160141456958246,-0.24162157509837992,-0.20272865542925603,-0.1094532805754157,-0.14577424567104483,-0.12732807238346425,-0.20188641008537245,-0.2114239995341926,-0.3759033020971685,-0.5853943688828174,-0.5881023792323107,-0.5645399297216567,-0.6372821440854155,-0.6458338930460827,-0.30366758731725263,4.4926712736702985,-0.26039138212009894,-0.6488271443585627,-0.6529603991089605,-0.21218751739000224,4.392919582005595,0.16063164455752582,-0.002677609522575353,0.10982138712030261,-0.2781787756350322,-0.1525321735763141,0.7166826451513703,0.13702922721680172,-0.6029294383279493,-0.2417568207682045,-0.27145952383699085,0.7074056573557408,-0.3193699613482501,0.4663555342976471,0.3370458459697459,-0.5188813342992075,0.7112786958360553,0.0035630309471761496,-0.22554468509027237,-0.07263259094725806,0.1823556306069676,-0.09378446256987027,-0.4899369312501618,-0.5943094333874029,1.2062229658535566,-0.17858745598935588,-0.4855771828444753,-0.6697405459881074,-0.4801127225416718,0.09555001838230413,0.23983420907739225,0.2549988882660387,0.44837887670856535
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",0.2323445175277511,0.37231966636920555,-0.15421841892302665,-0.16331726218378054,-0.47019759934226885,-0.08497908544064169,-0.8928265262485195,-0.6444747113058202,0.06506877317889032,-0.26992703643906957,-0.18123082156332965,-0.24160142427133321,-0.20277003764660106,-0.10945225342613725,-0.14589468241993506,-0.12732849394763407,2.4841933533903986,-0.21140299940018017,-0.37596681716938357,-0.5852649043087732,-0.5878384356357863,-0.565967577671158,-0.6382881365488863,-0.6465724491123017,4.5042077010030805,4.516995816673199,1.800477262379608,-0.6483243177875249,-0.6533631703358338,-0.21216185043141667,-0.325995435065248,0.16141512123831314,-0.024559340639982108,-0.2348696476945518,-0.27816159681211444,-0.1525036143489899,0.7300279608572733,0.1560618931372849,-0.5939187967417217,-0.2417489429369599,-0.2714524652013231,0.6942983788195862,-0.3195513817158029,0.469556382584498,-0.21220966302325692,-0.5191069087990449,0.6823783069914657,0.0026441802646266924,-0.22554300842870248,-0.07262849455770193,0.21241741750470525,-0.093428439804945,-0.48265829787377307,-0.5940229821099213,-0.19511798444740716,-0.17857311789888577,-0.48486441000618197,-0.6666405094556441,-0.4790455843181995,0.08063752246095797,0.212180386335804,0.26980737681639033,0.5147056024462657
Middle income,-0.1079853668605528,0.17899138952670288,7.784311627234114,7.518069061051047,-0.5332285934970434,0.2618919011334654,-0.07933015341916916,-0.6637021156181722,5.072050143380834,5.146673844936431,0.2751179627012968,0.0,-0.17931704990013653,3.8259893739130466,-0.1266309051370016,-0.1257367423949947,0.0,0.0,0.37496057867156163,-0.48052356772826105,-0.4825569869037115,0.3916953689763595,-0.49478780364332553,-0.4989575140116005,-0.25381541370291216,-0.2673527524245592,-0.22810943665856132,-0.5150631261598806,-0.49656781521583515,-4.0805083218944424e-17,-0.2759537880449601,1.2010755949700491,0.8667805846331509,-0.2261558517343773,0.0,0.0,5.385742708976772e-17,-0.7868505466721823,-0.8712627200258057,5.733004380120793,5.656719108564582,0.7459473060216532,-0.02585386579515152,-3.37494125663302e-17,2.919021781897503e-17,-0.42616109476300806,-0.3188236411228793,1.2855832490145385,-0.22035801506500688,-0.06442480962759095,-0.5291107061552663,-0.05007828383609078,-0.2735490899641106,0.647604270003153,0.0,0.0,-0.39176498681559235,-0.7945043838194327,-0.6629541441032413,-0.15834976795929498,-0.4393589255191152,-0.29184500024024845,0.8894752636468046
Moldova,0.04424537396536917,-0.24307998989956942,-0.1549394588700207,-0.1639353076639122,-0.6584089710294626,0.8280468166444485,-0.47501443057055975,-0.3423057731695992,-0.2631264116316019,-0.2702838111807675,-1.5100525721745848,-0.24311990266628258,-0.09647856817840617,-0.10957428061011423,-0.13784133546509938,-0.12734024056056237,-0.20454176508058924,-0.21363693941875628,0.20750539520303163,-0.5639215358074041,-0.5201226174864917,0.9705015099651739,-0.42771321498989656,-0.4373223872626357,-0.3084303597539561,-0.32302373519924504,-0.26241771875703074,-0.5607587715251192,-0.3892263829348117,-0.2146115333490512,-0.3307168393703786,0.0016365794010578475,-1.5560699980932151,-0.23521301080471355,-0.28061257715277044,-0.1558701238690006,-0.2755139346531652,1.7635224302998327,0.48133194580067423,-0.24221140690476445,-0.27186541997298935,-0.3449587583987585,0.23813648354077382,-0.20113522777169981,-0.21276001782579815,-0.5433332846188849,-0.9721271764482865,-0.3084713899202797,-0.22573165073269996,-0.07369432123509662,2.196222752212472,-0.10223052235296379,-0.2713078659606916,0.2306186538023047,-0.1965268078495757,-0.17987693442800498,-0.5635811786504883,0.042672672867853895,-0.16630941755793135,0.6056458448202705,0.3653411889705868,-0.6764723524386784,0.6345140259636705
Monaco,0.0,0.0,4.685778274109762e-17,2.2352033255497266e-17,-9.941763363507451e-17,2.1119985690818453e-16,4.850460512487648e-16,0.0,0.0,0.0,-6.349984233731583e-17,0.0,2.6755107125788575e-17,-3.042388800893678e-17,-2.67783354428416e-17,-1.4578841038983313e-17,-0.2045445564623843,-0.213642275158693,1.17147929401673,7.507253562626257,6.979091051426681,1.5235177283745,1.5273335091135795e-16,0.0,0.0,5.0723065244995297e-17,3.5556055642192453e-17,0.0,0.0,-4.0805083218944424e-17,5.053728202280641e-17,-5.02475213438554e-16,0.0,0.0,0.0,-0.15587551271796748,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,0.0,-1.238482995571812,0.0,-3.37494125663302e-17,-0.2127615222424629,0.0,0.0,-2.71345090312471e-16,-2.7079334124047354e-17,0.0,0.0,0.0,2.543051452565534,0.0,0.0,-0.17987692959306603,-1.3497461569141135e-16,0.0,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
Mongolia,0.20067268297510146,0.40806177045789566,-0.1549372279724955,-0.16393402169912866,-0.48870655413575764,-0.3953502345321927,-0.5950645402759931,0.6932790719280925,-0.2631227173742784,-0.27028077898434133,-0.13106594689240458,-0.24312176221496745,0.2878005141545181,-0.10955931129319617,-0.12162920168251168,-0.1273396047185082,-0.20453506645957084,-0.21363391253387162,0.7612499302809866,-0.5240788384554655,-0.5224114197779534,0.5490477299156252,-0.3786159168767033,-0.4286919579109637,-0.3084210498224763,-0.32301665767527776,-0.26241739721248214,-0.5959791493517622,-0.4865170349449041,-0.21461095829712393,-0.33071527954566987,1.4850243798104865,0.5855457874646416,-0.23520926986697835,-0.2806067980277752,-0.15586528050029524,-0.2755155148857178,-0.3228437773649434,0.8323887243116136,-0.24220914066305974,-0.263391630406041,1.2807191544750651,-0.00044076334660707767,-0.20113300240581564,-0.21275736643260607,-0.4600903477892865,0.02137629310238614,-0.739966233723749,-0.2257317867368573,-0.07368690013897927,-0.08767835964080359,-0.10238284991208146,-1.5733954530731702,1.0248686163768346,-0.19652447708573179,-0.1798779912717525,-0.5659024313396446,0.7818169707622951,0.10705660957901464,1.037185461044202,0.0010169495168806603,0.05380509461986185,0.4082877902671023
Montenegro,-0.6785078170288102,-1.0341693799795155,-0.154942480813757,-0.16393813860520848,-0.16829944598504876,-1.2376234061497402,0.44753796931522455,0.14295819655438902,-0.26312736816151244,-0.2702852204619307,-1.232538280126551,-0.24312709328868137,-0.0008892964685081489,-0.10957508890332499,-0.10674056281714706,-0.12733998454074494,-0.2045477504560839,-0.21364460396841736,0.4348459585054162,-0.3852723060103098,-0.3480828663095993,0.7297555180978808,-0.05945604653026879,-0.03603971380389144,-0.3084482459871804,-0.3230413795004989,-0.2624254625818477,-0.33208153578111854,0.0182384269688428,-0.21461982359924078,-0.33073580454453294,0.8231694951455832,-0.8591141084864086,-0.2352125323863425,-0.2806178833384934,-0.15588117043445135,-0.2755191372426604,0.7650940357724072,0.852998823365018,-0.2422140059105083,-0.2718677906858985,-0.8967173251698548,0.19132673263122976,-0.20113653360171335,-0.21276157949364,-0.41478244508107115,-0.7989907952121394,-1.2815656652746503,-0.22573248957744713,-0.0737024054975642,1.1553227122427436,-0.10238020925280718,0.271806748223701,0.591297123369445,-0.19652934303149894,-0.17988114886764772,-0.3355393683353307,0.4926998019644371,0.6872687054315616,0.17114607044591246,0.9477006471444595,1.0918788198967824,-1.2879791640519382
Morocco,0.1205343128575846,-0.7777069686609646,-0.15490487351671256,-0.16389872758015392,-0.536771588785308,0.3618797007075787,-0.3209430859037671,-0.2350759558820009,-0.26309508670436765,-0.27025441692228325,-0.26332732709015044,-0.24302698065438097,-0.19008410812797497,-0.10956493863643435,-0.127689216058806,-0.1273338857882563,-0.20438878198302785,-0.2134933103551969,0.028858801263560562,-0.5671978714168159,-0.5556593072246612,0.04003823318977999,-0.6734425552194391,-0.6788770174611294,-0.30822179374474623,-0.3228127615266731,-0.2622872970298854,-0.6107819168441194,-0.6873596185498969,-0.21445897103804992,-0.3305117534596292,0.7782901854566615,0.0930937081020599,-0.235186998156523,-0.2804821063742868,-0.1556674520978096,-0.20993528142112705,-0.18895360525319646,-0.10265967036478602,-0.2421706439800107,-0.271827803413565,-0.010499661203243783,0.09870401630099197,-0.20110283095589357,-0.21273201463921068,-0.5257271200351503,-0.6914755628948159,0.4352853394019735,-0.22571616426641417,-0.0737005625113791,0.18144419194809974,-0.10165997209102703,-0.37589773509170976,0.13666893843793496,-0.19644657085129572,-0.17979130918549702,-0.47113949346813805,-0.19123085945183138,-0.19014246422352446,-0.0046865012774741375,0.6979582189085931,0.08377938658523104,-0.08111175630090126
